entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
pubchem-22,molecule,2-hydroxy-2-methyl-3-oxobutanoic acid,Formula: C5H8O4. Molecular weight: 132.11. XLogP: -0.7.,,,,,,PubChem
pubchem-23,molecule,2-amino-3-(3-oxoprop-1-enyl)but-2-enedioic acid,Formula: C7H7NO5. Molecular weight: 185.13. XLogP: -0.5.,,,,,,PubChem
pubchem-24,molecule,"2-amino-5,6,7,8-tetrahydroxy-6-(1,2,3-trihydroxypropyl)-3,4a,7,8a-tetrahydropteridin-4-one",Formula: C9H17N5O8. Molecular weight: 323.26. XLogP: -4.5.,,,,,,PubChem
pubchem-25,molecule,"2-amino-7,8-dihydroxy-6-(1,2,3-trihydroxypropyl)-1,5,6,7-tetrahydropteridin-4-one",Formula: C9H15N5O6. Molecular weight: 289.25. XLogP: -3.3.,,,,,,PubChem
pubchem-26,molecule,"1-(2-amino-7,8-dihydroxy-4-oxo-3,4a,7,8a-tetrahydropteridin-6-yl)propane-1,2-dione",Formula: C9H11N5O5. Molecular weight: 269.21. XLogP: -2.7.,,,,,,PubChem
pubchem-27,molecule,"[[3-(2-amino-7,8-dihydroxy-4-oxo-1,7-dihydropteridin-6-yl)-2,3-dihydroxypropoxy]-hydroxyphosphoryl] phosphono hydrogen phosphate",Formula: C9H16N5O15P3. Molecular weight: 527.17. XLogP: -6.9.,,,,,,PubChem
pubchem-28,molecule,"2-aminohexa-2,4-dienedioic acid",Formula: C6H7NO4. Molecular weight: 157.12. XLogP: -0.3.,,,,,,PubChem
pubchem-29,molecule,2-amino-3-oxopropanoic acid,Formula: C3H5NO3. Molecular weight: 103.08. XLogP: -3.7.,,,,,,PubChem
pubchem-30,molecule,"2-amino-6-oxohexa-2,4-dienoic acid",Formula: C6H7NO3. Molecular weight: 141.12. XLogP: -0.3.,,,,,,PubChem
pubchem-31,molecule,"(2,3,4-trihydroxy-3-methylbutyl) dihydrogen phosphate",Formula: C5H13O7P. Molecular weight: 216.13. XLogP: -3.3.,,,,,,PubChem
pubchem-32,molecule,"buta-1,3-diene-1,1,4-tricarboxylic acid",Formula: C7H6O6. Molecular weight: 186.12. XLogP: 1.0.,,,,,,PubChem
pubchem-33,molecule,2-chloroacetaldehyde,Formula: C2H3ClO. Molecular weight: 78.5. XLogP: 0.3.,,,,,,PubChem
pubchem-34,molecule,2-chloroethanol,Formula: C2H5ClO. Molecular weight: 80.51. XLogP: -0.1.,,,,,,PubChem
pubchem-35,molecule,2-(2-chloro-5-oxofuran-2-yl)acetic acid,Formula: C6H5ClO4. Molecular weight: 176.55. XLogP: 0.3.,,,,,,PubChem
pubchem-36,molecule,2-hydroxy-3-propan-2-ylbutanedioic acid,Formula: C7H12O5. Molecular weight: 176.17. XLogP: 0.0.,,,,,,PubChem
pubchem-37,molecule,"4,5,6-trihydroxy-2-oxohexanoic acid",Formula: C6H10O6. Molecular weight: 178.14. XLogP: -2.3.,,,,,,PubChem
pubchem-38,molecule,"4-hydroxy-3,3-dimethyl-2-oxobutanoic acid",Formula: C6H10O4. Molecular weight: 146.14. XLogP: -0.1.,,,,,,PubChem
pubchem-39,molecule,"4,4-dimethyloxolane-2,3-dione",Formula: C6H8O3. Molecular weight: 128.13. XLogP: 0.6.,,,,,,PubChem
pubchem-40,molecule,"6-(hydroxymethyl)oxane-2,4,5-triol",Formula: C6H12O5. Molecular weight: 164.16. XLogP: -1.6.,,,,,,PubChem
pubchem-41,molecule,(2-hydroxy-5-methylsulfanyl-3-oxopent-1-enyl) dihydrogen phosphate,Formula: C6H11O6PS. Molecular weight: 242.19. XLogP: -1.0.,,,,,,PubChem
pubchem-42,molecule,"2-hydroxy-6-oxonona-2,4-dienedioic acid",Formula: C9H10O6. Molecular weight: 214.17. XLogP: -0.4.,,,,,,PubChem
pubchem-43,molecule,2-hydroxypentanedioic acid,Formula: C5H8O5. Molecular weight: 148.11. XLogP: -1.0.,,,,,,PubChem
pubchem-44,molecule,2-hydroxypropanedioate,Formula: C3H2O5-2. Molecular weight: 118.04. XLogP: 0.2.,,,,,,PubChem
pubchem-45,molecule,2-hydroxypropanedioic acid,Formula: C3H4O5. Molecular weight: 120.06. XLogP: -1.1.,,,,,,PubChem
pubchem-46,molecule,"4,5-dihydroxy-2-oxo-6-phosphonooxyhexanoic acid",Formula: C6H11O9P. Molecular weight: 258.12. XLogP: -3.4.,,,,,,PubChem
pubchem-47,molecule,3-methyl-2-oxopentanoic acid,Formula: C6H10O3. Molecular weight: 130.14. XLogP: 1.1.,,,,,,PubChem
pubchem-48,molecule,"5-amino-2,5-dioxopentanoic acid",Formula: C5H7NO4. Molecular weight: 145.11. XLogP: -1.5.,,,,,,PubChem
pubchem-49,molecule,3-methyl-2-oxobutanoic acid,Formula: C5H8O3. Molecular weight: 116.11. XLogP: 0.7.,,,,,,PubChem
pubchem-50,molecule,"3,4,5,6-tetrahydroxy-2-oxohexanoic acid",Formula: C6H10O7. Molecular weight: 194.14. XLogP: -2.9.,,,,,,PubChem
pubchem-51,molecule,2-oxopentanedioic acid,Formula: C5H6O5. Molecular weight: 146.1. XLogP: -0.9.,,,,,,PubChem
pubchem-52,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-hydroxy-2-methylbutanethioate",Formula: C26H44N7O18P3S. Molecular weight: 867.7. XLogP: -5.4.,,,,,,PubChem
pubchem-53,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 2-methyl-3-oxobutanethioate",Formula: C26H42N7O18P3S. Molecular weight: 865.6. XLogP: -5.2.,,,,,,PubChem
pubchem-54,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 2-methylbutanethioate",Formula: C26H44N7O17P3S. Molecular weight: 851.7. XLogP: -4.2.,,,,,,PubChem
pubchem-55,molecule,"3-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)benzene-1,2-diol",Formula: C46H70O2. Molecular weight: 655.0. XLogP: 16.1.,,,,,,PubChem
pubchem-56,molecule,"2-(3,7,11,15,19,23,27-heptamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)-6-methoxyphenol",Formula: C46H70O2. Molecular weight: 655.0. XLogP: 15.8.,,,,,,PubChem
pubchem-57,molecule,"2-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)phenol",Formula: C46H70O. Molecular weight: 639.0. XLogP: 16.6.,,,,,,PubChem
pubchem-58,molecule,2-oxobutanoic acid,Formula: C4H6O3. Molecular weight: 102.09. XLogP: 0.1.,,,,,,PubChem
pubchem-59,molecule,3-hydroxy-2-phosphonooxypropanoic acid,Formula: C3H7O7P. Molecular weight: 186.06. XLogP: -2.6.,,,,,,PubChem
pubchem-60,molecule,"[[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (2,4-dihydroxy-3-methyl-3-phosphonooxybutyl) hydrogen phosphate",Formula: C14H26N3O17P3. Molecular weight: 601.29. XLogP: -7.7.,,,,,,PubChem
pubchem-61,molecule,"2,3-diphosphonooxypropanoic acid",Formula: C3H8O10P2. Molecular weight: 266.04. XLogP: -3.7.,,,,,,PubChem
pubchem-62,molecule,"2,4,5-trichlorocyclohexa-2,5-dien-1-ol",Formula: C6H5Cl3O. Molecular weight: 199.5. XLogP: 1.9.,,,,,,PubChem
pubchem-63,molecule,"2,4-diaminopentanoic acid",Formula: C5H12N2O2. Molecular weight: 132.16. XLogP: -3.5.,,,,,,PubChem
pubchem-64,molecule,"2,5-dichlorocyclohexa-2,5-diene-1,4-diol",Formula: C6H6Cl2O2. Molecular weight: 181.01. XLogP: 0.6.,,,,,,PubChem
pubchem-65,molecule,"2,5-dichlorobenzene-1,4-diol",Formula: C6H4Cl2O2. Molecular weight: 179.0. XLogP: 2.7.,,,,,,PubChem
pubchem-66,molecule,"2,5-dichlorophenol",Formula: C6H4Cl2O. Molecular weight: 163.0. XLogP: 3.1.,,,,,,PubChem
pubchem-67,molecule,"3,4,6-trihydroxy-2,5-dioxohexanoic acid",Formula: C6H8O7. Molecular weight: 192.12. XLogP: -2.5.,,,,,,PubChem
pubchem-68,molecule,"2,4-dihydroxy-6-(hydroxymethyl)-6-methyl-2,4-dioxo-1,3,5,2lambda5,4lambda5-trioxadiphosphocan-7-ol",Formula: C5H12O9P2. Molecular weight: 278.09. XLogP: -2.8.,,,,,,PubChem
pubchem-69,molecule,"2-hydroxy-6-oxohepta-2,4-dienoic acid",Formula: C7H8O4. Molecular weight: 156.14. XLogP: 0.2.,,,,,,PubChem
pubchem-70,molecule,4-methyl-2-oxopentanoic acid,Formula: C6H10O3. Molecular weight: 130.14. XLogP: 0.9.,,,,,,PubChem
pubchem-71,molecule,2-oxohexanedioic acid,Formula: C6H8O5. Molecular weight: 160.12. XLogP: -0.5.,,,,,,PubChem
pubchem-72,molecule,"3,4-dihydroxybenzoic acid",Formula: C7H6O4. Molecular weight: 154.12. XLogP: 1.1.,,,,,,PubChem
pubchem-73,molecule,[5-(6-aminopurin-9-yl)-4-hydroxy-2-(phosphonooxymethyl)oxolan-3-yl] dihydrogen phosphate,Formula: C10H15N5O10P2. Molecular weight: 427.2. XLogP: -4.6.,,,,,,PubChem
pubchem-74,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-oxobutanethioate",Formula: C25H40N7O18P3S. Molecular weight: 851.6. XLogP: -5.8.,,,,,,PubChem
pubchem-75,molecule,3-aminopropanal,Formula: C3H7NO. Molecular weight: 73.09. XLogP: -1.3.,,,,,,PubChem
pubchem-76,molecule,"3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",Formula: C19H28O2. Molecular weight: 288.4. XLogP: 3.2.,,,,,,PubChem
pubchem-77,molecule,2-hydroxy-2-propan-2-ylbutanedioic acid,Formula: C7H12O5. Molecular weight: 176.17. XLogP: -0.2.,,,,,,PubChem
pubchem-78,molecule,2-amino-3-chloropropanoic acid,Formula: C3H6ClNO2. Molecular weight: 123.54. XLogP: -2.8.,,,,,,PubChem
pubchem-79,molecule,pyridine-3-carbonitrile,Formula: C6H4N2. Molecular weight: 104.11. XLogP: 0.2.,,,,,,PubChem
pubchem-80,molecule,"4,5-dihydroxy-3-oxocyclohexene-1-carboxylic acid",Formula: C7H8O5. Molecular weight: 172.13. XLogP: -1.4.,,,,,,PubChem
pubchem-81,molecule,"4,5,6-trihydroxy-2-oxo-7-phosphonooxyheptanoic acid",Formula: C7H13O10P. Molecular weight: 288.15. XLogP: -4.0.,,,,,,PubChem
pubchem-82,molecule,5-(1-carboxyethenoxy)-4-hydroxy-3-phosphonooxycyclohexene-1-carboxylic acid,Formula: C10H13O10P. Molecular weight: 324.18. XLogP: -1.8.,,,,,,PubChem
pubchem-83,molecule,3-hydroxyphosphonoyl-2-oxopropanoic acid,Formula: C3H5O5P. Molecular weight: 152.04. XLogP: -1.7.,,,,,,PubChem
pubchem-84,molecule,"5-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-3-hydroxy-3-methyl-5-oxopentanoic acid",Formula: C27H44N7O20P3S. Molecular weight: 911.7. XLogP: -6.6.,,,,,,PubChem
pubchem-85,molecule,(3-carboxy-2-hydroxypropyl)-trimethylazanium,Formula: C7H16NO3+. Molecular weight: 162.21. XLogP: -0.8.,,,,,,PubChem
pubchem-86,molecule,2-amino-3-hydroxybenzoic acid,Formula: C7H7NO3. Molecular weight: 153.14. XLogP: 0.9.,,,,,,PubChem
pubchem-87,molecule,3-hydroxy-2-methylpropanoic acid,Formula: C4H8O3. Molecular weight: 104.1. XLogP: -0.4.,,,,,,PubChem
pubchem-88,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-hydroxy-2-methylpropanethioate",Formula: C25H42N7O18P3S. Molecular weight: 853.6. XLogP: -5.8.,,,,,,PubChem
pubchem-89,molecule,2-amino-4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid,Formula: C10H12N2O4. Molecular weight: 224.21. XLogP: -2.5.,,,,,,PubChem
pubchem-90,molecule,"6-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-4-hydroxy-6-oxohexanoic acid",Formula: C27H44N7O20P3S. Molecular weight: 911.7. XLogP: -6.5.,,,,,,PubChem
pubchem-91,molecule,3-(3-hydroxyphenyl)propanoic acid,Formula: C9H10O3. Molecular weight: 166.17. XLogP: 1.4.,,,,,,PubChem
pubchem-92,molecule,3-ethenyl-6-[hydroxy-(6-methoxyquinolin-4-yl)methyl]-1-azabicyclo[2.2.2]octan-3-ol,Formula: C20H24N2O3. Molecular weight: 340.4. XLogP: 1.8.,,,,,,PubChem
pubchem-93,molecule,3-oxohexanedioic acid,Formula: C6H8O5. Molecular weight: 160.12. XLogP: -0.9.,,,,,,PubChem
pubchem-94,molecule,"6-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-4,6-dioxohexanoic acid",Formula: C27H42N7O20P3S. Molecular weight: 909.6. XLogP: -6.4.,,,,,,PubChem
pubchem-95,molecule,"2,4,5,6-tetrahydroxy-3-oxohexanoic acid",Formula: C6H10O7. Molecular weight: 194.14. XLogP: -2.8.,,,,,,PubChem
pubchem-96,molecule,3-oxobutanoic acid,Formula: C4H6O3. Molecular weight: 102.09. XLogP: -0.4.,,,,,,PubChem
pubchem-97,molecule,"3,5-dihydroxy-2-(hydroxymethyl)-6-[4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-4-one",Formula: C12H20O11. Molecular weight: 340.28. XLogP: -4.3.,,,,,,PubChem
pubchem-98,molecule,2-oxo-3-sulfanylpropanoic acid,Formula: C3H4O3S. Molecular weight: 120.13. XLogP: 0.0.,,,,,,PubChem
pubchem-99,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 3-methylbut-2-enethioate",Formula: C26H42N7O17P3S. Molecular weight: 849.6. XLogP: -4.2.,,,,,,PubChem
pubchem-100,molecule,"4-hydroxy-3-(3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaenyl)benzoic acid",Formula: C47H70O3. Molecular weight: 683.1. XLogP: 16.0.,,,,,,PubChem
pubchem-101,molecule,3-hydroxybenzaldehyde,Formula: C7H6O2. Molecular weight: 122.12. XLogP: 1.4.,,,,,,PubChem
pubchem-102,molecule,3-(hydroxymethyl)phenol,Formula: C7H8O2. Molecular weight: 124.14. XLogP: 0.5.,,,,,,PubChem
pubchem-103,molecule,"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] 4-(7,12-dihydroxy-10,13-dimethyl-3-oxo-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)pentanethioate",Formula: C45H72N7O20P3S. Molecular weight: 1156.1. XLogP: -2.3.,,,,,,PubChem
pubchem-104,molecule,2-(2-oxo-3H-furan-5-yl)acetic acid,Formula: C6H6O4. Molecular weight: 142.11. XLogP: -0.3.,,,,,,PubChem
pubchem-105,molecule,2-oxo-3-phosphonooxypropanoic acid,Formula: C3H5O7P. Molecular weight: 184.04. XLogP: -2.1.,,,,,,PubChem
pubchem-106,molecule,2-amino-3-phosphonooxypropanoic acid,Formula: C3H8NO6P. Molecular weight: 185.07. XLogP: -5.1.,,,,,,PubChem
pubchem-107,molecule,3-phenylpropanoic acid,Formula: C9H10O2. Molecular weight: 150.17. XLogP: 1.8.,,,,,,PubChem
pubchem-108,molecule,2-pyridin-3-ylacetic acid,Formula: C7H7NO2. Molecular weight: 137.14. XLogP: -0.1.,,,,,,PubChem
pubchem-109,molecule,2-amino-3-sulfinopropanoic acid,Formula: C3H7NO4S. Molecular weight: 153.16. XLogP: -4.2.,,,,,,PubChem
pubchem-110,molecule,2-oxo-3-sulfinopropanoic acid,Formula: C3H4O5S. Molecular weight: 152.13. XLogP: -1.0.,,,,,,PubChem
pubchem-111,molecule,3-(carbamoylamino)propanoic acid,Formula: C4H8N2O3. Molecular weight: 132.12. XLogP: -1.5.,,,,,,PubChem
pubchem-112,molecule,3-hydroxy-2-oxo-4-phosphonooxybutanoate,Formula: C4H6O8P-. Molecular weight: 213.06. XLogP: -2.1.,,,,,,PubChem
pubchem-113,molecule,3-hydroxy-2-oxo-4-phosphonooxybutanoic acid,Formula: C4H7O8P. Molecular weight: 214.07. XLogP: -2.7.,,,,,,PubChem
pubchem-114,molecule,4-pyridin-3-ylbutanoic acid,Formula: C9H11NO2. Molecular weight: 165.19. XLogP: 0.6.,,,,,,PubChem
pubchem-115,molecule,"(5-amino-3,4-dihydroxyoxan-2-yl) dihydrogen phosphate",Formula: C5H12NO7P. Molecular weight: 229.13. XLogP: -6.2.,,,,,,PubChem
pubchem-116,molecule,"4-amino-3-(1-carboxyethenoxy)cyclohexa-1,5-diene-1-carboxylic acid",Formula: C10H11NO5. Molecular weight: 225.2. XLogP: -2.3.,,,,,,PubChem
pubchem-117,molecule,4-amino-1H-imidazole-5-carboxylic acid,Formula: C4H5N3O2. Molecular weight: 127.1. XLogP: 0.1.,,,,,,PubChem
pubchem-118,molecule,4-aminobutanal,Formula: C4H9NO. Molecular weight: 87.12. XLogP: -0.9.,,,,,,PubChem
pubchem-119,molecule,4-aminobutanoic acid,Formula: C4H9NO2. Molecular weight: 103.12. XLogP: -3.2.,,,,,,PubChem
pubchem-120,molecule,2-(5-oxofuran-2-ylidene)acetic acid,Formula: C6H4O4. Molecular weight: 140.09. XLogP: 0.0.,,,,,,PubChem
pubchem-121,molecule,"[[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] (2,3,4-trihydroxy-3-methylbutyl) hydrogen phosphate",Formula: C14H25N3O14P2. Molecular weight: 521.31. XLogP: -5.7.,,,,,,PubChem
pubchem-122,molecule,"4,6-dioxooct-2-enedioic acid",Formula: C8H8O6. Molecular weight: 200.14. XLogP: -0.7.,,,,,,PubChem
pubchem-123,molecule,4-(diaminomethylideneamino)butanamide,Formula: C5H12N4O. Molecular weight: 144.18. XLogP: -2.1.,,,,,,PubChem
pubchem-124,molecule,4-hydroxy-2-oxopentanoic acid,Formula: C5H8O4. Molecular weight: 132.11. XLogP: -0.6.,,,,,,PubChem
pubchem-125,molecule,4-(hydroxymethyl)phenol,Formula: C7H8O2. Molecular weight: 124.14. XLogP: 0.2.,,,,,,PubChem
pubchem-126,molecule,4-hydroxybenzaldehyde,Formula: C7H6O2. Molecular weight: 122.12. XLogP: 1.4.,,,,,,PubChem
pubchem-127,molecule,2-(4-hydroxyphenyl)acetic acid,Formula: C8H8O3. Molecular weight: 152.15. XLogP: 0.8.,,,,,,PubChem
pubchem-128,molecule,"3-(5-oxo-1,4-dihydroimidazol-4-yl)propanoic acid",Formula: C6H8N2O3. Molecular weight: 156.14. XLogP: -0.9.,,,,,,PubChem
pubchem-129,molecule,4-methylpentanal,Formula: C6H12O. Molecular weight: 100.16. XLogP: 1.3.,,,,,,PubChem
pubchem-130,molecule,"2-hydroxy-4-oxobutane-1,2,4-tricarboxylic acid",Formula: C7H8O8. Molecular weight: 220.13. XLogP: -1.8.,,,,,,PubChem
pubchem-131,molecule,"3-[(2-hydroxy-3,3-dimethyl-4-phosphonooxybutanoyl)amino]propanoic acid",Formula: C9H18NO8P. Molecular weight: 299.21. XLogP: -2.2.,,,,,,PubChem
pubchem-132,molecule,"2-[3-[(2-hydroxy-3,3-dimethyl-4-phosphonooxybutanoyl)amino]propanoylamino]-3-sulfanylpropanoic acid",Formula: C12H23N2O9PS. Molecular weight: 402.36. XLogP: -2.5.,,,,,,PubChem
pubchem-133,molecule,trimethyl(4-oxobutyl)azanium,Formula: C7H16NO+. Molecular weight: 130.21. XLogP: 0.1.,,,,,,PubChem
pubchem-134,molecule,3-carboxypropyl(trimethyl)azanium,Formula: C7H16NO2+. Molecular weight: 146.21. XLogP: 0.1.,,,,,,PubChem
pubchem-135,molecule,4-hydroxybenzoic acid,Formula: C7H6O3. Molecular weight: 138.12. XLogP: 1.6.,,,,,,PubChem
pubchem-136,molecule,"2-[[4-(3-amino-1-oxo-5,6,6a,7-tetrahydro-4H-imidazo[1,5-f]pteridin-10-ium-8-yl)benzoyl]amino]pentanedioic acid",Formula: C20H22N7O6+. Molecular weight: 456.4. XLogP: -1.7.,,,,,,PubChem
pubchem-137,molecule,5-amino-4-oxopentanoic acid,Formula: C5H9NO3. Molecular weight: 131.13. XLogP: -3.8.,,,,,,PubChem
pubchem-138,molecule,5-aminopentanoic acid,Formula: C5H11NO2. Molecular weight: 117.15. XLogP: -2.6.,,,,,,PubChem
pubchem-139,molecule,"10,13-dimethyl-17-(6-methylheptan-2-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-3,7,12-triol",Formula: C27H48O3. Molecular weight: 420.7. XLogP: 6.7.,,,,,,PubChem
pubchem-140,molecule,"17-(7-hydroxy-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-3,7,12-triol",Formula: C27H48O4. Molecular weight: 436.7. XLogP: 5.3.,,,,,,PubChem
pubchem-141,molecule,"(3,4-dihydroxy-5-oxooxan-2-yl) [[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] hydrogen phosphate",Formula: C14H20N2O16P2. Molecular weight: 534.26. XLogP: -6.1.,,,,,,PubChem
pubchem-142,molecule,"2-(6-aminopurin-9-yl)-5-methyloxolane-3,4-diol",Formula: C10H13N5O3. Molecular weight: 251.24. XLogP: -0.6.,,,,,,PubChem
