entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
oqmd-0032,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,530.36,642.31,10.499,,,OQMD surrogate
oqmd-0033,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,640.33,841.46,47.517,,,OQMD surrogate
oqmd-0034,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,505.37,557.56,48.521,,,OQMD surrogate
oqmd-0035,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1002.25,568.43,13.958,,,OQMD surrogate
oqmd-0036,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,601.14,447.61,23.242,,,OQMD surrogate
oqmd-0037,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,617.15,711.53,68.295,,,OQMD surrogate
oqmd-0038,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,828.3,195.31,56.707,,,OQMD surrogate
oqmd-0039,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,882.68,192.04,34.444,,,OQMD surrogate
oqmd-0040,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1362.87,159.6,74.342,,,OQMD surrogate
oqmd-0041,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,881.26,828.04,60.45,,,OQMD surrogate
oqmd-0042,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,525.43,296.99,57.398,,,OQMD surrogate
oqmd-0043,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,788.76,773.81,27.363,,,OQMD surrogate
oqmd-0044,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,639.2,524.38,38.621,,,OQMD surrogate
oqmd-0045,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1715.14,299.47,30.92,,,OQMD surrogate
oqmd-0046,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,767.53,508.87,12.784,,,OQMD surrogate
oqmd-0047,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1319.59,852.1,79.664,,,OQMD surrogate
oqmd-0048,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1061.92,165.32,7.692,,,OQMD surrogate
oqmd-0049,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1636.69,479.23,42.147,,,OQMD surrogate
oqmd-0050,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1493.2,846.83,17.981,,,OQMD surrogate
oqmd-0051,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1401.51,541.88,51.822,,,OQMD surrogate
oqmd-0052,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1484.94,749.69,64.613,,,OQMD surrogate
oqmd-0053,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1062.33,377.31,79.952,,,OQMD surrogate
oqmd-0054,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,652.72,334.95,31.965,,,OQMD surrogate
oqmd-0055,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1216.71,327.74,13.719,,,OQMD surrogate
oqmd-0056,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,880.5,493.55,78.887,,,OQMD surrogate
oqmd-0057,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1453.56,191.45,23.158,,,OQMD surrogate
oqmd-0058,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,842.85,631.59,74.379,,,OQMD surrogate
oqmd-0059,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,905.68,891.56,59.225,,,OQMD surrogate
oqmd-0060,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,968.56,423.6,29.298,,,OQMD surrogate
oqmd-0061,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,522.84,225.45,14.25,,,OQMD surrogate
oqmd-0062,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,799.74,391.14,70.918,,,OQMD surrogate
oqmd-0063,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,616.11,875.15,28.476,,,OQMD surrogate
oqmd-0064,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,535.09,237.45,49.316,,,OQMD surrogate
oqmd-0065,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1515.38,853.78,20.192,,,OQMD surrogate
oqmd-0066,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1350.08,758.63,75.759,,,OQMD surrogate
oqmd-0067,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1520.35,350.34,24.927,,,OQMD surrogate
oqmd-0068,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1761.43,885.07,65.346,,,OQMD surrogate
oqmd-0069,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1056.9,403.83,63.248,,,OQMD surrogate
oqmd-0070,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1549.83,727.15,46.088,,,OQMD surrogate
oqmd-0071,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,821.27,188.2,49.836,,,OQMD surrogate
oqmd-0072,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1351.32,594.47,57.387,,,OQMD surrogate
oqmd-0073,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1198.75,538.77,42.697,,,OQMD surrogate
oqmd-0074,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1013.6,263.87,2.942,,,OQMD surrogate
oqmd-0075,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1693.68,793.62,5.011,,,OQMD surrogate
oqmd-0076,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1545.09,305.09,11.029,,,OQMD surrogate
oqmd-0077,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1653.91,377.3,69.715,,,OQMD surrogate
oqmd-0078,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1581.14,807.85,70.737,,,OQMD surrogate
oqmd-0079,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1089.23,865.46,35.846,,,OQMD surrogate
oqmd-0080,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,767.33,175.68,68.742,,,OQMD surrogate
oqmd-0081,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1530.02,466.17,43.751,,,OQMD surrogate
oqmd-0082,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1633.54,532.59,44.313,,,OQMD surrogate
oqmd-0083,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1439.72,800.59,76.787,,,OQMD surrogate
oqmd-0084,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,903.08,402.91,72.721,,,OQMD surrogate
oqmd-0085,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1299.87,272.11,75.271,,,OQMD surrogate
oqmd-0086,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,518.47,809.4,40.626,,,OQMD surrogate
oqmd-0087,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1346.85,749.55,50.546,,,OQMD surrogate
oqmd-0088,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1500.68,370.89,13.675,,,OQMD surrogate
oqmd-0089,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1488.61,401.53,7.74,,,OQMD surrogate
oqmd-0090,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1609.34,614.2,50.179,,,OQMD surrogate
oqmd-0091,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,850.58,730.25,3.033,,,OQMD surrogate
oqmd-0092,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1575.95,389.54,22.142,,,OQMD surrogate
oqmd-0093,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,513.84,101.32,55.752,,,OQMD surrogate
oqmd-0094,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1219.03,551.52,73.414,,,OQMD surrogate
oqmd-0095,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,691.81,166.53,34.479,,,OQMD surrogate
oqmd-0096,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,612.18,709.09,54.501,,,OQMD surrogate
oqmd-0097,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1595.13,613.71,75.452,,,OQMD surrogate
oqmd-0098,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1705.82,101.38,48.814,,,OQMD surrogate
oqmd-0099,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1152.26,263.2,73.196,,,OQMD surrogate
oqmd-0100,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1451.71,209.45,0.118,,,OQMD surrogate
oqmd-0101,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1383.92,644.24,72.43,,,OQMD surrogate
oqmd-0102,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1773.77,865.09,65.405,,,OQMD surrogate
oqmd-0103,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1139.06,575.42,22.039,,,OQMD surrogate
oqmd-0104,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1227.26,613.76,13.243,,,OQMD surrogate
oqmd-0105,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1431.4,572.24,60.049,,,OQMD surrogate
oqmd-0106,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1757.97,430.52,16.59,,,OQMD surrogate
oqmd-0107,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1119.29,320.7,29.011,,,OQMD surrogate
oqmd-0108,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1784.93,192.71,63.568,,,OQMD surrogate
oqmd-0109,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1026.35,843.69,50.269,,,OQMD surrogate
oqmd-0110,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1176.16,683.94,4.621,,,OQMD surrogate
oqmd-0111,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1722.09,322.45,2.773,,,OQMD surrogate
oqmd-0112,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,758.85,743.59,53.436,,,OQMD surrogate
oqmd-0113,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1504.31,482.32,34.16,,,OQMD surrogate
oqmd-0114,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,878.95,255.68,50.256,,,OQMD surrogate
oqmd-0115,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1149.36,895.59,72.558,,,OQMD surrogate
oqmd-0116,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1405.14,544.61,40.439,,,OQMD surrogate
oqmd-0117,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1781.56,465.58,52.21,,,OQMD surrogate
oqmd-0118,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,817.78,674.59,49.335,,,OQMD surrogate
oqmd-0119,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,869.9,651.36,61.066,,,OQMD surrogate
oqmd-0120,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,874.25,520.45,14.821,,,OQMD surrogate
oqmd-0121,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1085.39,771.18,4.4,,,OQMD surrogate
oqmd-0122,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1312.09,204.71,34.719,,,OQMD surrogate
oqmd-0123,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1585.11,644.69,34.028,,,OQMD surrogate
oqmd-0124,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1297.32,419.31,36.11,,,OQMD surrogate
oqmd-0125,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1440.18,403.46,13.108,,,OQMD surrogate
oqmd-0126,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1259.88,808.2,76.203,,,OQMD surrogate
oqmd-0127,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,663.58,815.36,71.746,,,OQMD surrogate
oqmd-0128,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1161.83,752.1,52.156,,,OQMD surrogate
oqmd-0129,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1213.16,881.66,43.663,,,OQMD surrogate
oqmd-0130,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,949.48,429.69,68.102,,,OQMD surrogate
oqmd-0131,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,688.48,757.22,75.994,,,OQMD surrogate
oqmd-0132,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1644.03,119.72,66.767,,,OQMD surrogate
oqmd-0133,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1519.32,799.71,31.164,,,OQMD surrogate
oqmd-0134,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1226.87,645.83,5.329,,,OQMD surrogate
oqmd-0135,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1301.44,416.16,5.965,,,OQMD surrogate
oqmd-0136,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,517.96,288.45,17.72,,,OQMD surrogate
oqmd-0137,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1399.98,201.41,23.446,,,OQMD surrogate
oqmd-0138,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1024.77,618.84,1.357,,,OQMD surrogate
oqmd-0139,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1481.99,829.08,47.554,,,OQMD surrogate
oqmd-0140,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,701.5,292.26,0.749,,,OQMD surrogate
oqmd-0141,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,940.59,858.29,13.549,,,OQMD surrogate
oqmd-0142,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1192.58,749.49,64.92,,,OQMD surrogate
oqmd-0143,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1454.02,469.07,74.493,,,OQMD surrogate
oqmd-0144,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1608.68,148.95,42.176,,,OQMD surrogate
oqmd-0145,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1751.2,164.36,41.022,,,OQMD surrogate
oqmd-0146,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1101.11,761.4,63.294,,,OQMD surrogate
oqmd-0147,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,601.37,626.78,44.586,,,OQMD surrogate
oqmd-0148,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,875.81,155.46,22.693,,,OQMD surrogate
oqmd-0149,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1233.82,853.39,11.462,,,OQMD surrogate
oqmd-0150,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,807.13,584.23,6.191,,,OQMD surrogate
oqmd-0151,material,ZnO,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1212.77,417.8,40.265,,,OQMD surrogate
oqmd-0152,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,830.84,866.69,71.009,,,OQMD surrogate
oqmd-0153,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,996.46,727.67,3.152,,,OQMD surrogate
oqmd-0154,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1529.38,652.24,20.399,,,OQMD surrogate
oqmd-0155,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,908.58,804.23,27.757,,,OQMD surrogate
oqmd-0156,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,918.75,318.37,14.611,,,OQMD surrogate
oqmd-0157,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,845.47,194.47,3.693,,,OQMD surrogate
oqmd-0158,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,980.13,395.21,23.299,,,OQMD surrogate
oqmd-0159,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1488.98,844.4,63.022,,,OQMD surrogate
oqmd-0160,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1206.96,176.89,23.297,,,OQMD surrogate
oqmd-0161,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1154.41,656.76,25.895,,,OQMD surrogate
oqmd-0162,material,SnO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1439.3,562.1,2.904,,,OQMD surrogate
oqmd-0163,material,AlN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1385.53,225.6,38.317,,,OQMD surrogate
oqmd-0164,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,856.86,600.91,44.993,,,OQMD surrogate
oqmd-0165,material,SiC,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1084.17,528.0,15.468,,,OQMD surrogate
oqmd-0166,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1659.99,323.04,15.052,,,OQMD surrogate
oqmd-0167,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1494.54,112.17,13.768,,,OQMD surrogate
oqmd-0168,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1789.37,565.41,25.074,,,OQMD surrogate
oqmd-0169,material,GaN,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,901.17,511.15,26.616,,,OQMD surrogate
oqmd-0170,material,SrTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,1140.96,887.7,23.835,,,OQMD surrogate
oqmd-0171,material,BaTiO3,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,580.93,646.7,58.239,,,OQMD surrogate
oqmd-0172,material,TiO2,OQMD surrogate material record with thermodynamic stability metadata. Useful for phase stability and band-gap retrieval.,607.61,863.34,33.637,,,OQMD surrogate
