entity_id,entity_type,name,description,temperature_max,strength,conductivity,ph,salinity,source
zinc20-0014,molecule,ZINC20-100013,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0015,molecule,ZINC20-100014,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0016,molecule,ZINC20-100015,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0017,molecule,ZINC20-100016,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0018,molecule,ZINC20-100017,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0019,molecule,ZINC20-100018,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0020,molecule,ZINC20-100019,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0021,molecule,ZINC20-100020,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0022,molecule,ZINC20-100021,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0023,molecule,ZINC20-100022,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0024,molecule,ZINC20-100023,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0025,molecule,ZINC20-100024,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0026,molecule,ZINC20-100025,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0027,molecule,ZINC20-100026,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0028,molecule,ZINC20-100027,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0029,molecule,ZINC20-100028,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0030,molecule,ZINC20-100029,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0031,molecule,ZINC20-100030,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0032,molecule,ZINC20-100031,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0033,molecule,ZINC20-100032,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0034,molecule,ZINC20-100033,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0035,molecule,ZINC20-100034,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0036,molecule,ZINC20-100035,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0037,molecule,ZINC20-100036,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0038,molecule,ZINC20-100037,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0039,molecule,ZINC20-100038,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0040,molecule,ZINC20-100039,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0041,molecule,ZINC20-100040,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0042,molecule,ZINC20-100041,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0043,molecule,ZINC20-100042,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0044,molecule,ZINC20-100043,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0045,molecule,ZINC20-100044,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0046,molecule,ZINC20-100045,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0047,molecule,ZINC20-100046,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0048,molecule,ZINC20-100047,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0049,molecule,ZINC20-100048,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0050,molecule,ZINC20-100049,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0051,molecule,ZINC20-100050,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0052,molecule,ZINC20-100051,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0053,molecule,ZINC20-100052,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0054,molecule,ZINC20-100053,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0055,molecule,ZINC20-100054,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0056,molecule,ZINC20-100055,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0057,molecule,ZINC20-100056,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0058,molecule,ZINC20-100057,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0059,molecule,ZINC20-100058,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0060,molecule,ZINC20-100059,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0061,molecule,ZINC20-100060,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0062,molecule,ZINC20-100061,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0063,molecule,ZINC20-100062,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0064,molecule,ZINC20-100063,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0065,molecule,ZINC20-100064,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0066,molecule,ZINC20-100065,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0067,molecule,ZINC20-100066,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0068,molecule,ZINC20-100067,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0069,molecule,ZINC20-100068,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0070,molecule,ZINC20-100069,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0071,molecule,ZINC20-100070,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0072,molecule,ZINC20-100071,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0073,molecule,ZINC20-100072,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0074,molecule,ZINC20-100073,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0075,molecule,ZINC20-100074,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0076,molecule,ZINC20-100075,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0077,molecule,ZINC20-100076,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0078,molecule,ZINC20-100077,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0079,molecule,ZINC20-100078,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0080,molecule,ZINC20-100079,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0081,molecule,ZINC20-100080,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0082,molecule,ZINC20-100081,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0083,molecule,ZINC20-100082,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0084,molecule,ZINC20-100083,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0085,molecule,ZINC20-100084,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0086,molecule,ZINC20-100085,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0087,molecule,ZINC20-100086,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0088,molecule,ZINC20-100087,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0089,molecule,ZINC20-100088,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0090,molecule,ZINC20-100089,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0091,molecule,ZINC20-100090,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0092,molecule,ZINC20-100091,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0093,molecule,ZINC20-100092,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0094,molecule,ZINC20-100093,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0095,molecule,ZINC20-100094,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0096,molecule,ZINC20-100095,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0097,molecule,ZINC20-100096,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0098,molecule,ZINC20-100097,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0099,molecule,ZINC20-100098,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0100,molecule,ZINC20-100099,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0101,molecule,ZINC20-100100,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0102,molecule,ZINC20-100101,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0103,molecule,ZINC20-100102,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0104,molecule,ZINC20-100103,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0105,molecule,ZINC20-100104,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0106,molecule,ZINC20-100105,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0107,molecule,ZINC20-100106,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0108,molecule,ZINC20-100107,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0109,molecule,ZINC20-100108,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0110,molecule,ZINC20-100109,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0111,molecule,ZINC20-100110,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0112,molecule,ZINC20-100111,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0113,molecule,ZINC20-100112,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0114,molecule,ZINC20-100113,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0115,molecule,ZINC20-100114,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0116,molecule,ZINC20-100115,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0117,molecule,ZINC20-100116,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0118,molecule,ZINC20-100117,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0119,molecule,ZINC20-100118,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0120,molecule,ZINC20-100119,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0121,molecule,ZINC20-100120,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0122,molecule,ZINC20-100121,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0123,molecule,ZINC20-100122,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0124,molecule,ZINC20-100123,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0125,molecule,ZINC20-100124,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0126,molecule,ZINC20-100125,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0127,molecule,ZINC20-100126,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0128,molecule,ZINC20-100127,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0129,molecule,ZINC20-100128,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0130,molecule,ZINC20-100129,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0131,molecule,ZINC20-100130,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0132,molecule,ZINC20-100131,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0133,molecule,ZINC20-100132,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0134,molecule,ZINC20-100133,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0135,molecule,ZINC20-100134,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0136,molecule,ZINC20-100135,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0137,molecule,ZINC20-100136,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0138,molecule,ZINC20-100137,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0139,molecule,ZINC20-100138,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0140,molecule,ZINC20-100139,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0141,molecule,ZINC20-100140,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0142,molecule,ZINC20-100141,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0143,molecule,ZINC20-100142,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0144,molecule,ZINC20-100143,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0145,molecule,ZINC20-100144,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0146,molecule,ZINC20-100145,ZINC20 purchasable compound metadata surrogate. SMILES: COC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0147,molecule,ZINC20-100146,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0148,molecule,ZINC20-100147,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0149,molecule,ZINC20-100148,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0150,molecule,ZINC20-100149,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0151,molecule,ZINC20-100150,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0152,molecule,ZINC20-100151,ZINC20 purchasable compound metadata surrogate. SMILES: CNC. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0153,molecule,ZINC20-100152,ZINC20 purchasable compound metadata surrogate. SMILES: CCO. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0154,molecule,ZINC20-100153,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0155,molecule,ZINC20-100154,ZINC20 purchasable compound metadata surrogate. SMILES: CC(=O)O. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0156,molecule,ZINC20-100155,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0157,molecule,ZINC20-100156,ZINC20 purchasable compound metadata surrogate. SMILES: CCN. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
zinc20-0158,molecule,ZINC20-100157,ZINC20 purchasable compound metadata surrogate. SMILES: C1=CC=CC=C1. Availability and medicinal chemistry screening placeholder.,,,,,,ZINC20 surrogate
